MolName,Density,SMILES
QIYYII,1.1674,CC(NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)OCc1ccccc1)C(=O)OC(C)(C)C
QIZGOY,1.5018,NNC(=O)c1nccnc1N
QIZKUG,1.2234,CC1CCCC23OCC(c4ccccc4)N2C(=O)CCC13
QIZPIZ,1.2869,COc1ccc(NC(=O)N(C(C)=O)c2ccccc2)cc1
QIZPOF,1.2594,CC(=O)N(C(=O)Nc1ccccc1)c1ccccc1
QIZPUM,1.1881,COc1ccc(/N=C(/N(C)C)N(C)c2ccccc2)cc1
QIZQIC,1.3821,CCOC(=O)C1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccc(OCC)cc1
QIZSUQ,1.1923,CN(C)CCOC(=O)c1ccc(N)cc1
QIZYED,1.1867,CC1(C)OCC(C2Nc3ccccc3C(Nc3ccccc3)C23COC(C)(C)O3)O1
QIZYUT,1.2774,COC(=O)C1C(=O)N2C(CC1c1ccccc1)OCC2c1ccccc1
QNACRD05,1.5642,O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12
QOBCEP,1.2053,Cc1ccc(/N=N/c2ccc(O)c(CN(C)C)c2)cc1
QOBCIT,1.2116,Cc1ccc(/N=N/c2ccc(O)c(CN(C)C)c2)cc1C
QOBFIW,1.2376,COc1ccc(N2C(=O)OC(C(C)=O)C2C(C)C)cc1
QOBNAZ,1.3641,O=C1c2ccccc2C(Nc2nc3ccccc3[nH]2)N1c1nc2ccccc2[nH]1
QOBPOM,1.4526,COC(=O)c1cn(-c2ccccn2)nn1
QOBRUX,1.2544,Cc1onc(-c2ccccc2)c1C(=O)N1CCOC1(C)C
QOCHEY,1.3337,C/C(=N\NC(=O)c1nnn(-c2ccccc2)c1C)c1ccccc1O
QOCNIF,1.3549,O=[N+]([O-])c1ccc(CN2CCN(Cc3ccc([N+](=O)[O-])cc3)CCN(Cc3ccc([N+](=O)[O-])cc3)CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1
QOCNUT,1.3623,Cc1cnc(C)c(Cc2c[nH]c3cccc([N+](=O)[O-])c23)n1
QOCPIJ,1.284,COC(=O)c1ccc(Nc2ccccc2-c2ccccn2)cc1
QOCWOW,1.3153,Cc1cccc(N2C(=O)c3c4c(nc5ccccc35)C(=O)C(C)(C)C=C42)c1
QOCWUC,1.3711,CC1(C)C=C2c3c(nc4ccccc4c3C(=O)N2c2cccc([N+](=O)[O-])c2)C1
QOCXAJ,1.2803,Cc1ccc(N2C(=O)c3c4c(nc5ccccc35)CC(C)(C)C=C42)cc1
QOCXEN,1.3125,Cc1ccc(N2C(=O)c3c4ccccc4nc4cccc2c34)cc1C
QOCYIS,1.2045,CCOC(=O)C1(C(=O)OCC)CC1c1cn(COCc2ccccc2)c2ccccc12
QODDUI,1.279,CC1=Nc2ccccc2OC1(O)c1ccccc1
QODFIZ,1.4256,COC(=O)c1ccc(-c2noc(-c3ccc4c(c3)OCO4)c2C(=O)c2ccccc2)cc1
QODNOM,1.4056,COC(=O)c1cc(OC)c(=O)n(C)c1OC
QODNUS,1.195,CC(C)(C)OC(=O)C1CC(C(O)C2COC(C)(C)O2)C(=O)N1C(=O)OC(C)(C)C
QODPAA,1.2063,CC(C)(C)OC(=O)C1CC(C(O)C2COC(C)(C)O2)C(=O)N1C(=O)OC(C)(C)C
QODPIK,1.3898,COc1ccc2oc(=O)cc(-c3oc4ccccc4c3NC(=O)c3ccccc3)c2c1
QODTIO,1.3076,O=C1CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)CN1Cc1ccccc1
QOFCIA,1.3024,O=C([O-])C(Cc1ccccc1)[n+]1cc[nH]c1
QOFDIB,1.2025,O=C(NCc1ccccc1)c1nccc2c(C#Cc3ccccc3)c(-c3ccccc3)c(C#Cc3ccccc3)c(-c3ccccc3)c12
QOFDUN,1.217,CCNC(=O)c1nccc2c(-c3ccc(C)cc3)c3c4c(c(-c5ccc(C)cc5)c5cc(C)ccc5c4c12)C(c1ccc(C)cc1)=C3
QOFFIC,1.3832,CCOC(=O)c1c2c(c(C(=O)OCC)n1C)C(=O)c1cc3ccccc3cc1C2=O
QOFHEZ,1.2981,O=[N+]([O-])c1ccc(N/N=C/C=C/c2ccccc2)cc1
QOFLAZ,1.2982,CCOC(=O)N/N=C/c1ccccc1O
QOFMEE,1.2211,CC1(C)CC(=O)c2c(nc3ccccc3c2-c2ccccc2)C1
QOFMII,1.4039,Cc1ccc(C2NC(=O)NC(c3ccc(C)cc3)C23C(=O)NC(=O)NC3=O)cc1
QOFQIL,1.2539,CC1(C)NC(NC1(C)C)c1ccc(cc1)[N+](=O)[O-]
QOFQOR,1.2987,CC1(C)N(O)C(c2ccc([N+](=O)[O-])cc2)N(O)C1(C)C
QOFRAE,1.2153,CCC1(C)[N+](=O)C(c2ccccc2)=[N+]([O-])C1(C)CC
QOFYEP,1.3248,CC(C)(C)N1C(=O)C2C3c4ccccc4C=NN3C(C#N)(C#N)C2C1=O
QOFYER,1.2702,COC(=O)/C(=C\NCCc1c[nH]c2ccccc12)C1c2ccccc2OC(c2ccc(C)cc2)C1[N+](=O)[O-]
QOFYIV,1.3096,CC(=O)c1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1
QOGBUK,1.2772,C=C(C)C(=O)Oc1ccc(/C=N/CCC/N=C/c2ccc(OC(=O)C(=C)C)cc2O)c(O)c1
QOGCEW,1.2512,COc1ccc(-n2c(-c3ccccc3)cc(C=O)c2-c2ccc3ccccc3c2)cc1
QOGGUQ,1.3053,CN1c2ccccc2C2(C)Cc3cc([N+](=O)[O-])ccc3OC12C
QOGKEE,1.2113,CC(=O)NC1C(c2ccccc2)=CCCC1O
QOGLON,1.2539,CCN(CC)c1ccc(-c2cc(-c3ccc(O)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1
QOGMOO,1.36,O=C1c2ccccc2C2OC(c3ccccc3)c3ccccc3CN12
QOGNUV,1.3036,CC(C)C(NC(=O)C(=O)NC(C(=O)O)C(C)C)C(=O)O
QOGREJ01,1.1667,CCOC(=O)C1=C(c2ccccc2)NC(c2ccccc2)=CC1c1ccccc1
QOGWIT,1.2923,COC1OC2COC(c3ccccc3)OC2C(/N=C/c2ccccc2O)C1O
QOGXAN,1.0148,CC(C)(C)c1cc2c(O)c(c1)Cc1cc(C(C)(C)C)cc(c1OCCCOc1ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc1)Cc1cc(C(C)(C)C)cc(c1O)Cc1cc(C(C)(C)C)cc(c1OCCCOc1ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc1)C2
QOGXIT,1.3119,O=C1N=[N+](Cc2ccccc2)c2cccc[n+]21
QOGXOZ,1.3638,COC(=O)c1c(C(=O)OC)c(C(=O)OC)n(N(Cc2ccccc2)c2ccccn2)c(=O)c1C(=O)OC
QOGZES,1.248,CN(C)C(=O)c1c[nH]c2ccccc12
QOGZIW,1.337,CN(C)/C=C1\OC(c2cc3ccccc3n2C)=NC1=O
QOHBAR,1.2529,CC(C)(C)OC(=O)OC1C=CC(=O)N(C(=O)OC(C)(C)C)C2C3OCC(O3)C3OC(C)(C)OC132
QOHCEW,1.3368,c1ccc(COC2C3OCC(O3)C3NC32)cc1
QOHCIA,1.5058,OC1C2OCC(O2)C2NC12
QOHDUN,1.3028,O=C1/C(=C(\N/N=C/c2ccccc2O)c2ccccc2)C(c2ccccc2)=NN1c1ccccc1
QOHKIJ,1.3627,COc1ccc(C2CC(=O)Nc3n[nH]c(C)c32)cc1
QOHLIK,1.2904,O=C(Oc1ccc2ccccc2c1-c1ccccn1)c1ccccc1
QOHNOS,1.3364,O=C(N/N=C/c1ccc(-n2ccnc2)cc1)c1ccccc1
QOHPUA,1.3246,O=C(/C=C/c1ccccc1)CC1(O)C(=O)Nc2ccccc21
QOHSAJ01,1.4156,Cc1n[nH]c(-c2ccccc2N)nc1=O
QOHSOW,1.1985,CCC1(CC)c2ccc([nH]2)C(CC)(CC)c2ccc([nH]2)C(C)(c2cccc([N+](=O)[O-])c2)c2ccc([nH]2)C(CC)(CC)c2ccc1[nH]2
QOHVIU,1.1823,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc(OC)c1OC
QOHYAN,1.2817,CCOC(=O)C(C)(NC(=O)c1ccc([N+](=O)[O-])cc1)C(C)CC
QOJJEG,1.2424,O=C(CC1c2ccccc2N(C(=O)c2ccccc2)C(c2ccccc2NC(=O)c2ccccc2)C1C(=O)c1ccccc1)c1ccccc1
QOJKIK,1.2847,CN(C)c1ccc(-c2nc3c(ccc4ccccc43)o2)cc1
QOJLEI,1.2707,O=C(c1ccccc1)C1C(C(=O)c2ccccc2)C2(C(=O)N(Cc3ccccc3)c3ccccc32)C2(C(=O)N(Cc3ccccc3)c3ccccc32)N1Cc1ccccc1
QOJMOT,1.2456,CC(C)(C)OC(=O)NC1CC2C(=CN(Cc3ccccc3)C1=O)C1C=CC2O1
QOJMUZ,1.2866,CC(C)(C)OC(=O)NC1CC=C2C3C=CC(O3)C2N(Cc2ccccc2)C1=O
QOJNIN,1.286,O=C1Oc2ccccc2C2CC(c3ccccc3)c3ccccc3N12
QOJREO,1.3237,CC1=CC(=O)OC2(C1)C(=O)N(C)c1ccccc12
QOJVER,1.3021,OC1C=CC=C(n2cccc2)C1O
QOJVIV,1.3052,OC1CCC=C(c2cccnc2)C1O
QOJXAQ,1.1301,C=CC(c1ccccc1)C(NNC(=O)c1ccccc1)c1ccccc1
QOJXEU,1.1323,C=CC(c1ccccc1)C(NNC(=O)c1ccccc1)C(C)C
QOJXIY,1.3533,COc1ccc2c3c4n(c2c1)[C@@H](C=C(C)C)OOC(C)(C)[C@H](O)[C@@H]4N1C(=O)[C@@H]2CCCN2C(=O)[C@]1(O)[C@H]3O
QOKDOL,1.3073,CN1C(=O)C2C(C1=O)C1c3ccccc3C2N1C/C=C/c1ccccc1
QOKJOP,1.2362,CC12CC34CCCCC3CCN(C1=O)C(=O)C24C
QOKMAH,1.2359,CC(=O)N[C@H]1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21
QOKPEO,1.3368,CC(=O)c1c(C)nn2c(N)c(C#N)c(-c3ccccc3)cc12
QOKPUE,1.1358,CC(NC1CN(C(=O)OC(C)(C)C)CCC1(O)/C=C/c1ccccc1)c1ccccc1
QOKSUH,1.4371,O=[N+]([O-])c1c(-c2ccccc2)cc(O)c2ccncc12
QOKTES,1.3688,COc1cc2c3ccccc3[nH]c2c2ncccc12
QOKVET,1.1822,CCCCCCCCCCCCCCOc1ccc(-c2cc(-c3ccncc3)cc(OC)n2)cc1
QOKVIY,1.2926,CCOC(=O)C12C(=O)OC(c3ccc(C)cc3)C1C(c1ccccc1)N=C2c1ccccc1
QOKWOD,1.4846,O=c1oc2ccccc2c2c1cnc1nc3ccccc3n12
QOKXEU,1.3064,CCOC(=O)c1ccccc1Cc1nc(=O)c2ccccc2n1C
QOKXIY,1.4137,CCOC(=O)c1[nH]c(=O)c2ccccc2c1O
QOKYAR,1.3076,CN1CC2=C(c3ccccc3)c3ccccc3C2=C([N+](=O)[O-])C1
QOKYOF,1.3691,CCOC(=O)c1c(O)c2ccccc2n(CC)c1=O
QOLBUP,1.4367,CCOC(=O)c1c([O-])n2ccccc2[nH+]c1=O
QOLNUC,1.1872,CC(C)(C)c1cc(/C2=C3\C=CC(=N3)C(=O)c3ccc([nH]3)/C(c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)=C3/C=CC(=N3)C(=O)c3ccc2[nH]3)cc(C(C)(C)C)c1O
QOLQIS,1.27,CC(=O)C(CCC#N)(CCC#N)C(C)=O
QOLREP01,1.1971,COc1cccc(/C=N/CC(C)(C)C/N=C/c2cccc(OC)c2O)c1O
QOLTIV,1.3016,c1ccc(COC2C3COC(O3)C3NC32)cc1
QOLTUH,1.528,OC1C2OCC(O2)C2NC12
QOLXAQ,1.4153,COC(=O)c1cccc2c1C(=O)C=C1N(C(=O)OC)CC3CC123
QOLXEU,1.1819,COCC1N=C(C2OC2(c2ccc(C)cc2)c2ccc(C)cc2)OC1c1ccccc1
QOLXIY,1.4561,CCN(CC)[N+](=O)[N-]Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
QOLXOE,1.462,CN(c1ccccc1)c1cc(O[N-][N+](=O)N(C)C)c([N+](=O)[O-])cc1[N+](=O)[O-]
QOLZEZ,1.2783,CC(C)(C)OC(=O)C1=CC2([N+](=O)[O-])Oc3ccccc3C2C1
QOMCAZ,1.46,CC(=O)Nc1c(O)cccc1C(N)=O
QOMGUX,1.3201,N#CC1(C#N)c2ccccc2N2CCOCC2C1c1ccccc1
QOMNIR,1.4585,O=C([O-])c1ccccc1/[NH+]=C/c1ccc(O)cc1
QOMQUG,1.3217,CC(=O)/C(=C/c1ccccc1)COc1ccc([N+](=O)[O-])cc1
QOMSEQ,1.3191,CCOC1CC2(C(=O)OC)ON=C(c3ccccc3)C23CC(OCC)ON3O1
QOMZUN,1.3066,c1ccc2c(c1)CCC1=C2OC2=C(CCc3ccccc32)C1n1nnc2ccccc21
QOMZUP,1.216,CCOC(=O)/C(=C/c1ccccc1)c1c(C)cccc1N1CCOCC1
QONBAY,1.1205,C=C(c1ccccc1)c1c(C)cccc1N1CCOCC1
QONBIG,1.3246,CON1C(=O)n2c(cc3ccccc32)C12C=CC(=O)C=C2
QONCEE,1.319,COC(=O)OC1CC2C(C)C(C(=O)OC)C3(C(=O)c4cccc5cccc3c45)N2C1
QONMUB,1.3084,COc1ccc(CO[N-][N+](=O)c2ccccc2)cc1
QONPOY,1.4934,C/C(=N\O)c1c(O)c2ccccc2[nH]c1=O
QONRUI,1.5304,CN(CO)[N+](=O)[O-]
QONTOD,1.4592,CN1CCC2=CC(O)C3OC(=O)c4cc5c(cc4C3(O)C21)OCO5
QONTUJ,1.3655,COC1C=CC2(O)C3CN(Cc4cc5c(cc43)OCO5)C2C1
QOPFAC,1.3726,Oc1ccccc1-c1nc(-c2ccccc2O)n(-c2ccccc2)n1
QOPFUW,1.2954,CCOC(=O)c1cc(OC)c2c(c1)c1ccccc1n2C
QOPKUB,1.5844,O=CN(C=O)C(N(C=O)C=O)N(C=O)C=O
QOPVEX,1.234,O=C1c2ccccc2C(=O)N1CCC12CC3CC(CC(C3)C1)C2
QOPWEZ,1.1117,Cc1ccc2c(c1)C(c1ccccc1)CC(c1cccc([N+](=O)[O-])c1)N2
QOPWID,1.2598,COc1ccc2c(c1)C(c1ccccc1)CC(c1cccc([N+](=O)[O-])c1)N2
QOPYOK,1.2811,O=C1NC(=O)C2(CCCCC2)N1
QOQBED,1.154,CC1CN(C(=O)OC(C)(C)C)C(C)CC1=O
QOQBIH,1.0792,CC1CN(C(=O)OC(C)(C)C)C(C)CC1Nc1ccccc1
QOQBON,1.0836,CC1CN(C(=O)OC(C)(C)C)C(C)CC1Nc1ccccc1
QOQGAF,1.2844,COC(=O)c1cc(-c2ccccc2)c(C(OC(=O)c2ccccc2)C(=O)O)n1Cc1ccccc1
QOQJIP,1.1464,CC(NC(c1ccccc1)c1c(O)ccc2ccccc12)c1ccccc1
QOQKAK,1.2234,CN(C)c1ccc(/C=C/C(=O)c2ccc(N)cc2)cc1
QOQLAK,1.17,CC1(C)C(C)(C)C12OC(=O)N[C@@H](c1ccccc1)C2=C(c1ccccc1)c1ccccc1
QOQLAL,1.167,CC(=O)c1ccc(NC(=O)OC(C)(C)C)cc1
QOQPIV,1.2211,Cc1ccc(/C=C2/C(c3ccccc3)=NC(c3ccc(C)cc3)C23C(=O)ON=C3c2ccccc2)cc1
QOQPOB,1.2986,COc1ccccc1/C=C1/C(c2ccccc2)=NC(c2ccccc2OC)C12C(=O)ON=C2c1ccccc1
QOQPUH,1.3224,COc1ccccc1NC(=O)COCCOCC(=O)Nc1ccccc1OC
QOQQAO,1.3936,COC(=O)Cn1cc(C=O)cc1C(=O)OC
QOQQES,1.313,O=C1OC2(c3ccccc3)CCCCCN1C2=O
QOQQOC,1.3146,Oc1ccc(CNc2cccnc2)cc1
QOQRIX,1.3727,CC(=O)/C=C1\NC(=O)c2ccccc21
QOQSUL,1.3467,COc1ccc(OC)c2nc3c(cc12)CCc1ccccc1-3
QOQTAR,1.3918,Cc1ccc(C(N2C(=O)CCC2C(=O)O)N2C(=O)CCC2C(=O)O)cc1
QOQTEX,1.2254,c1ccc(CC23CCCN2C2OC3N3CCCC23Cc2ccccc2)cc1
QOQTIZ,1.3541,COc1cc2c(c(OC)c1OC)C(=O)C1(OC)C=CC2N(c2ccccc2)O1
QOQVAT,1.3401,CCOC(=O)c1nc2ncccn2c1C
QOQWAU,1.2034,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21
QOQWUO,1.5118,Cc1ccc(O)c(-c2nn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2C=O)c1
QOQZAY,1.3575,COC(=O)c1cc(-c2cc(C(=O)OC)c3ccccn23)n2ccccc12
QORQEU,1.3125,CCOc1c(N2CCCC2C(N)=O)c(=O)c1=O
QORRIA,1.3277,Cc1ccc2c(C3Nc4ccccc4C4OCCCC34)cc(=O)oc2c1
QORRUK,1.3452,[O-][n+]1ccccc1C1NCCN1CCN1CCNC1c1cccc[n+]1[O-]
QORVOJ,1.2856,OC1(c2ccccc2-c2ccccc2)c2cccnc2-c2ncccc21
QORXAZ,1.1532,CC(C)N(C(=O)c1c(C2Nc3ccccc3-n3cccc32)ccc2ccccc12)C(C)C
QORXED,1.3665,O=C1c2ccccc2C2c3cccn3-c3ccccc3CN12
QOSBEH,1.315,COc1ccc(N/C(=C2\C(=O)N(c3ccccc3)N=C2C)c2ccccc2)cc1O
QOSDAF,1.3678,COc1ccc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)c2ccccc12
QOTGEL01,1.2405,O=[N+]([O-])c1ccc(NC2CCCCCCC2)nc1
QOTGOV02,1.3084,O=[N+]([O-])c1ccc(NC23CC4CC(CC(C4)C2)C3)nc1
QOTGOW02,1.4241,O=c1nc(-c2ccccc2O)oc2ccccc12
QOTQIA,1.3136,Cc1ccccc1-c1cc2ccccc2c(NC=O)n1
QOTRAT,1.3858,N#Cc1cc(N)c(/N=C/c2ccccc2O)cc1C#N
QOTREX,1.1849,CC(=O)Nc1cccc(C)c1C
QOTROH,1.3647,CCOC(=O)Cc1c(O)c2ccccc2n(C)c1=O
QOTSUO,1.4426,Cc1c(CO)cc([N+](=O)[O-])cc1CO
QOTYAZ,1.5232,CN1C(=O)OC2COC3CC(=O)OC3C21
QOVBOU,1.2181,COC(=O)C(C(=O)OC)C(C1=NCCC12C(C)=Nc1ccccc12)c1ccc(-c2ccccc2)cc1
QOVCAH,1.2781,Cc1ccc(N2C(=O)C3C4C=CC(C4)C3C2O)cc1
QOVCEL,1.1758,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(c4cccnc4)=CCC32)C1
QOVLIX,1.3578,O=C[C@@H]1CC[C@H](N(O1)c1ccccc1)[C@H]([N+](=O)[O-])C
QOVMET,1.2733,COC1CC(=O)CC(C(C)(C)C)C12N=C(c1ccccc1)OC2=O
QOVMIX,1.29,COC1CC(=O)CC(C2COC(C)(C)O2)C1[N+](=O)[O-]
QOVPAV,1.3201,Cc1c(N)cccc1C(=O)Oc1ccc(C#N)cc1
QOVRIF,1.3682,c1ccc(C2=Nc3c(c4ccccc4c4ccccc34)OC2)cc1
QOVROL,1.3089,CC(C)c1nc2c3ccccc3c3ccccc3c2o1
QOVTAX,1.1515,CCCCCCCCCCCNc1cc(NCCCCCCCCCCC)c([N+](=O)[O-])cc1[N+](=O)[O-]
QOVXUV,1.3804,O=C1C=CC([N+](=O)[O-])=C/C1=C/NCCCO
QOWCUC,1.1531,C/C(=C\C#N)NC(=O)CC12CC3CC(CC(C3)C1)C2
QOWFAJ,1.234,COC(=O)CC(O)C(NC(=O)OCc1ccccc1)C(C)C
QOWFEN,1.2047,COC(=O)C(CC(C)C)N(C)C(=O)C1CCCN1C(=O)C(C)O
QOWFOX,1.2492,COCC1(COC)CC2=C(C1)C1(C)C3C(=O)NC(=O)C3C2(C)CC1(C)C
QOWFUD,1.216,C=C1C=C(/C(=C/C(=O)OC)C(=O)OC)C2(c3ccccc3)N(c3ccccc3)C12c1ccccc1
QOWGUH,1.5705,O=c1[nH]c2ccccc2oc1=O
QOWHOZ,1.1046,c1cc2[nH]c1Cc1ccc([nH]1)Cc1ccc(o1)Cc1ccc([nH]1)C2
QOWJAQ,1.2947,Cc1cc(-n2c(C)nc3ccccc3c2=O)n(-c2ccccc2)n1
QOWMAR,1.2732,COc1ccc(-c2cc3ccccc3c3cccn23)cc1
QOWPAT,1.3487,CC1OCC2OC3C(C)C(=O)N3CC2O1
QOWPEX,1.3323,CC1OCC2OC3C(C)C(=O)N3CC2O1
QOWPIB,1.3647,CC1OCC2OC3CC(=O)N3CC2O1
QOWYAF,1.2852,Cc1ccc(N2C3=C(C(=O)c4ccccc43)C3(C(=O)N(c4ccccc4)C(c4ccccc4)=C3C(=O)c3ccccc3)C3=C2c2ccccc2C3=O)cc1
QOXCIS,1.2566,N#CC1=C(c2cccc3ccccc23)OC2(CCCCC2)C1=O
QOXDUF,1.3244,COC1CCN2C3C=CC4=CC(=O)OC4(C3)C2C1
QOXFAN,1.3253,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2nnnn21
QOXHIX,1.3137,O=Cc1c(OCc2cn(Cc3ccccc3)nn2)ccc2ccccc12
QOXRAW,1.1691,CC1(C)/C(=C\C(=N/O)c2ccccc2)C2(CC(c3ccccc3)=NO2)C(C)(C)C1(C)C
QOYBIQ,1.2543,Cc1ccc(N2C(=O)COc3ccc(C)cc32)cc1
QOYBUC,1.2901,CC(C)(C)OC(=O)N1CC(O)C2OC(C)(C)OC2C1CO
QOYCOZ,1.4092,O=C1C=Cc2ccccc2/C1=N/Nc1ccc(C(=O)O)cc1
QOYDUG,1.2937,COc1ccc(C2C(C#N)=C(N)Oc3ccc4ccc(OC)cc4c32)cc1
QOYGIV,1.2447,CCCCCCN1C(=O)/C(=N\NC(=O)c2ccccc2)c2ccccc21
QOYGOB,1.3016,CC(=O)c1cccc(/N=C/c2ccccc2O)c1
QOYHUI02,1.2567,C/C(=N\Nc1ccccc1)c1ccccc1O
QOYJOD06,1.9145,O=c1[nH]nc([N+](=O)[O-])[nH]1
QOYKOH,1.2174,COC(=O)c1cc(NCc2ccccc2)cc(-c2ccccc2)c1
QOYLAU,1.3073,COC(=O)c1cc(Nc2ccccc2O)cc(-c2ccccc2)c1
QOYMOG,1.2826,CNC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(=O)N(C)C
QOYMUM,1.3053,COC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(N)=O
QOYNAT,1.3363,COC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(=O)N(C)C
QOYNEX,1.3051,CN(C)C(=O)C(OC(=O)c1ccccc1)C(C#N)OC(=O)c1ccccc1
QOYNUQ,1.1904,CCN(CC)c1ccc(/C=N/CC/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1
QOYPEC,1.2153,Cc1ccccc1CC1CC2(NN1C(=O)OC(C)(C)C)C(=O)N(Cc1ccccc1)c1ccccc12
QOYQIH,1.2676,Cn1c(CON2C(C)(C)CCCC2(C)C)nc2c1C(=O)C=C(C1=CC(=O)c3c(nc(CON4C(C)(C)CCCC4(C)C)n3C)C1=O)C2=O
QOYRUR,1.2283,O=C1Cc2cccc(c2)CCc2cccc(n2)C1
QOZFER,1.4017,Cc1n[nH]c2c1C1(C(=O)Nc3ccccc31)C(C#N)=C(N)O2
QOZFOA,1.2284,C#CC(C)(O)C(=O)N1c2ccccc2CC1COC
QOZKEY,1.3123,C(=C/c1nc2ccccc2o1)\c1ccccn1
QOZKIC,1.3117,C(=C/c1nc2ccccc2o1)\c1cccnc1
QOZKUO,1.2389,COc1ccccc1C(=O)C[C@@H](c1ccccc1)[C@H]1CCc2ccccc2C1=C(C#N)C#N
QOZMOJ,1.3006,O=C(c1ccccc1/N=C/c1ccccc1O)N1CCN(C(=O)c2ccccc2/N=C/c2ccccc2O)CC1
QOZVIN,1.2544,CC1=C(C)C(=O)C(N2CCN(c3cccc(C)c3)CC2)=CC1=O
QOZVOT,1.282,COc1ccc(N2CCN(C3=CC(=O)C(C)=C(C)C3=O)CC2)cc1
QOZVUZ,1.2399,CC1=C(C)C(=O)C(N2CCN(c3ccc(C)cc3)CC2)=CC1=O
QOZYUB,1.2156,CN1C(=O)C(C)(CCC2ON=C(c3ccc(C#N)cc3)C2(C)C)c2ccccc21
QOZZAI,1.271,CN1C(=O)C(CC2ON=C(c3ccccc3)C2(C)C)=C(c2ccccc2)C12C=CC(=O)C=C2
QOZZUC,1.283,CCCN(CCC)c1c2c(c(/N=N/c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3c1C1c4ccccc4C3c3ccccc31)C1c3ccccc3C2c2ccccc21
QQQAIY04,1.3139,O=[N+]([O-])c1ccc(/C=N/c2ccccc2)cc1
QQQAJM02,1.2918,Oc1ccc(/C=N/c2ccccc2)cc1
QQQAUJ06,1.3186,[NH3+]C(Cc1ccccc1)C(=O)[O-]
QQQAXG09,1.2111,CCOC(=O)c1ccc(N)cc1
QQQAZG31,1.4316,CC(=O)/C(=N/Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccccc1
QQQBTY02,1.329,O=C(O)c1ccccc1Nc1ccccc1
QQQCOY10,1.3782,Cc1ccc(N/N=C/C(=O)Nc2ccccc2)c([N+](=O)[O-])c1
QQQFAD07,1.4292,O=[N+]([O-])C(CO)(CO)CO
QQQFGG01,1.488,[O-][N+](=O)c1cc(ccc1Nc1ccccc1)[N+](=O)[O-]
QQQFGS10,1.4977,NC(N)=[NH+]C[C@@H](O)CC(=O)[O-]
QQQFNG02,1.6265,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
QQQGEM01,1.4056,CC(=O)NC(N)=O
QUBJII,1.1111,CC1(C)CC(/C(=N\O)c2ccccc2)[N+]([O-])=C1c1ccccc1
QUBMAC,1.2924,O=[N+]([O-])c1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1
QUBMOR,1.3614,O=C1C2C3C=CC(C3)C2C(=O)N1c1ccccn1
QUBMUW,1.3081,Cn1c(-c2cccc([N+](=O)[O-])c2)nc(-c2ccccc2)c1-c1ccccc1
QUBMUX,1.4013,O=C1C2C3C=CC(C3)C2C(=O)N1c1cccnc1
QUBNAD,1.3187,Cn1c(-c2ccc([N+](=O)[O-])cc2)nc(-c2ccccc2)c1-c1ccccc1
QUBNOR,1.2418,CC(NC(=O)C(=O)c1ccccc1)c1ccccc1
QUBNUX,1.2812,CN(C)C(=O)C(=O)c1cccc2ccccc12
QUBVAM,1.3004,O=C1Nc2ccccc2C23C(=O)OC(c4cccc5ccccc45)C12CC1CCCCN13
QUBVIS,1.3353,COC1=C(C#N)C(=C2C(C#N)=C(OC)C(OC)=C2C#N)C(C#N)=C1OC
QUBWUH,1.4526,CNC1=C([N+](=O)[O-])C(c2ccc(C)cc2)c2c(c3ccccc3oc2=O)O1
QUCCUP,1.3686,O=C(Oc1cccc2c(-n3cccn3)ccnc12)c1ccccc1
QUCDAW,1.3215,O=C(Oc1ccc(-n2cccn2)c2ccccc12)c1ccccc1
